,multi,text,has_url,comments,pics,source,likes,time,reposts,user.verified,user.description,user.gender,user.messages,user.followers,user.location,user.time,user.friends,user.verified_type,multi_type,user,rumor
72,,在微信竟然被作业本(微信ID:ZuoYeBeo)调戏了！！话说，要不要这么重口啊？！！[生病],False,79,1,微博 weibo.com,5,1356107020,778,False,True,m,963.0,74583.0,湖南 湘西土家族苗族自治州,1350016980.0,40.0,-1.0,,,1
73,,日本袖珍石猴寿命可达30年，成年后，和大可乐瓶差不多，性格温和，从小就养的话，会把主人当亲生父母一样。喜欢吃面包，蔬菜，水果。是中国唯一一种不受国家保护的动物，生命力强，听话，和小孩子一样，教什么会什么，行为举止和人非常相似，无异味是石猴最大的特点，和石猴一起睡觉也一点也不觉得脏。,False,0,5,iPhone客户端,0,1388130547,131,False,True,f,2718.0,1460.0,其他,1284188752.0,635.0,-1.0,,,1
74,,【孔子诞辰】今天是9月28日，孔子2563年诞辰。1939年国民政府将孔子诞辰日为教师节。现联合国教科文组织及中国台湾和香港教师节，都定在孔子诞辰日9月28日。在此呼吁，将教师节改为每年的9月28日，这不仅仅是为了纪念一位伟大的老师，更希望以此唤醒国人对一个伟大和悠久的文化传统的尊重和信奉。,False,132,1,iPhone客户端,3,1348809480,472,False,True,m,1039.0,63054.0,河北 石家庄,1335581709.0,76.0,-1.0,,,1
75,,德胜高架坍塌下来照片@我要问快报,False,31,1,iPhone客户端,0,1341211545,144,False,True,f,1054.0,306.0,浙江 杭州,1299494452.0,455.0,-1.0,,,1
76,,"【最牛交警PK军车司机 -看看谁最厉害： 我开军车就是了不起！有本事你找我茬啊？】http://t.cn/zHFi9ap上午10点，南京中山陵前湖路口,一挂军牌车辆逆向闯红灯被交警阻拦军车司机不但不听劝告，竟然用车顶交警，并且破口大骂，口出狂言~~——这次的确不是套牌军车。交警也不是临时工。@袁裕来律师@徐昕",True,202,1,360安全浏览器,22,1372990233,731,False,False,m,4473.0,81210.0,安徽 安庆,1306341477.0,1128.0,-1.0,,,1
77,,"#芦山地震#【 錢到哪裏去了？】雅安人口150萬，假若3口1戶，共50萬戶, 壹戶100萬，共需5000萬元，蘋果公司壹家捐款就夠所有人搬到安全的城鎮安家了。現在是幾十億捐款，災民有的連帳篷都住不上，只有礦泉水方便面...錢到哪去了？#郭美美事件# ",False,67,1,皮皮时光机,5,1367126108,168,False,True,m,32182.0,282770.0,广东 汕头,1303316378.0,53.0,-1.0,topic,,1
78,,重磅新闻：国内著名学者孔庆东先生于今日下午16:08分在北京311医院因突发心脏病险些去世，享年50岁。,False,355,1,微博 weibo.com,13,1362140583,655,False,False,m,1621.0,15869.0,香港,1307148903.0,1881.0,-1.0,,,1
79,,【唉，你让我说什么好】雷锋生前战友、曾为雷锋拍摄200多张照片的沈阳军区原工程兵政治部宣传助理员张峻 3月5日下午在沈阳军区学雷锋座谈会上发言将结束时说：”向老毛保证，今天讲的一切都是真实的。要有半句假话，立刻就死。”结果张峻一语成谶，当场心脏病发去世。,False,41,2,微博 weibo.com,10,1394162719,145,True,True,m,1323.0,11423.0,山东 济南,1289003555.0,622.0,0.0,,,1
80,,分享图片,False,22,1,微博桌面,0,1347935099,114,False,True,m,5201.0,1282.0,北京 朝阳区,1271479848.0,791.0,-1.0,,,1
81,,【出来混迟早是要还的】那个MH370的黑匣子不是被探测到在南太平洋4000到6000米的海沟里嘛？当我听到这个消息的时候马上就兴奋了起来，因为我依稀记得蛟龙号第五次下潜最大深度达7062米。那搜这个黑匣子还不是小意思吗？刚想@蛟龙深潜 突然发现蛟龙成了乌龙了微博都被删光了一刚！（转）,False,79,1,iPad客户端,21,1397142001,476,False,True,m,34510.0,531525.0,上海,1341582901.0,702.0,-1.0,,,1
82,,"【除了双膝跪倒，普通中国人还能怎么办？】——为了保住学校，学生家长已经坚持了四天——浙江省缙云县大洋镇中心学校，被纳入“撤并”对象，五六百初中生适龄学童，需走六七十里路求学 。记者采访车刚开到现场,村民就跪倒一片——大洋村村民已经坚持四天了。多转发一次就多份希望 @徐昕@袁裕来律师  ",False,98,1,皮皮时光机,3,1350172269,459,False,True,f,5621.0,92948.0,广东 广州,1312357671.0,504.0,-1.0,,,1
83,,他是一普通屠夫，卖肉的，被人看上了摊位，然后开始被工商税务城管卫生防疫等部门找茬儿，他一不上访，二不喊冤，直接操刀就剁，死伤的都是这些部门欺负过他的人，杀的这些人的家属吓得都躲进派出所。被抓后他只有一件事说后悔：没杀干净他们。,False,130,1,微博 weibo.com,8,1364191257,502,False,True,m,1807.0,4905.0,浙江 杭州,1332997816.0,541.0,-1.0,,,1
84,,【派出所长逼迫女孩吸毒后进行轮奸】盘锦市油田派出所长“二哥”，伙同地痞流氓敲诈钱财不成逼迫24岁的李洪娜吸毒，并实施轮奸。李洪娜去振兴派出所报案警察袁庆不予理睬，警号为902008的威胁说：告什么告？你们能告倒谁啊！想找死啊？女子父亲气得吐血而死。求助电话15242778071 http://t.cn/zWlRweO,True,45,1,微博 weibo.com,1,1352546084,192,False,False,f,177.0,599.0,北京 东城区,1351911672.0,25.0,-1.0,,,1
85,,山青水秀 新闻破解:【民警查车震致阳痿被索赔百万10月23日晚，临沂沂州路民警巡视时，发现一辆黑轿车不停摇动打开车门检查，见一对男女一丝不挂。系临沂206国道沂河大桥收费处主任班树栋，和其女下属郑来花。之后主任发现自己现阳痿，按每次性交200元5000次计，向警方索赔100万元。,False,65,1,微博 weibo.com,1,1361069440,196,False,True,m,5.0,5092.0,上海 徐汇区,1347507201.0,1765.0,220.0,,,1
86,,#预警提示#【警惕新型“100860”短信诈骗】骗子们通过“100860”号码群发“您的账户余额少于10元，请适时充值以免停机，欢迎使用短信形式的手机账单服务（免费）！请回复短信号码”的信息。由于与移动客服“10086”只差一个0，很多人会按短信要求回复，结果话费被扣。请广大市民提高警惕，仔细甄别！,False,64,1,政府版微博,1,1345531107,203,True,True,m,23427.0,1421314.0,江苏 常州,1281943203.0,396.0,1.0,topic,,1
87,,公安内部资料显示，她的户口是由山东青岛迁出，迁往地是日本的大阪。评：古人云“苟富贵，无相忘”，现在倒好，就连张海迪这样真正是靠全党、全国人民无数双手捧起来、曾经是一代人心中楷模和英雄偶像的残疾人，也在当高官、享厚禄后，拍屁股外逃了！,False,74,1,皮皮时光机,2,1356235146,114,False,True,f,1151.0,23673.0,北京 朝阳区,1341572549.0,534.0,-1.0,,,1
88,,（转发）上海某 酒吧一帅气男子当场被阉割；案发现场酒吧一白色保时捷上下来四人进入该酒吧将一男子当场阉割[，场面极为惨烈及壮观；鸡毁人亡[抠鼻]；睡了不该睡的人；大家引以为戒吧。乱睡別人的人是要付出代价的；喜欢在酒吧玩的人转给身旁的人看看吧。看你们还乱泡。玩感情的人会有厉害家伙来收拾你,False,43,2,Android客户端,4,1371944103,805,False,True,m,146.0,149.0,上海,1357945539.0,94.0,-1.0,,,1
89,,因为2块钱，特警暴打司机，随即被司机一招KO！！貌似死了。在外面别太横，你不知道谁是BOSS！http://t.cn/zlznn1p,True,0,1,皮皮时光机,0,1348041665,664,False,True,f,17570.0,260150.0,广东,1300624787.0,36.0,-1.0,,,1
90,, @哼-看我眼神：《一场设在大街上的简朴婚礼》 主人作为某乡的乡长，由衷地感叹：“没有党就没有我的幸福生活！社会主义好！社会主义很先进！”本人也由衷地感叹:一年天朝乡，十万血花银。,False,148,1,iPhone客户端,1,1341016671,223,True,True,m,14572.0,42134.0,广东 深圳,1290688672.0,546.0,0.0,,,1
91,,【看看人家的富二代】世界亿万富翁比尔盖茨的女儿，全身没有一个明显的名牌，没有开豪华跑车，没有拿奢侈品包包，没有艳丽的浓妆，只有明媚如清晨的朝阳，真正的淑女，从不炫耀自己拥有的一切！！！！！ ,False,137,1,iPad客户端,24,1345765203,411,False,True,f,137356.0,683411.0,其他,1309721060.0,12.0,-1.0,,,1
92,,【炒房赔进5000万：美女光身子跳楼自杀！】为炒房，她7万一平在绿城鹿城广场买了28套房子，现在5万一平也脱不了手，一套房就要赔200多万，因买房的钱多是向亲戚借的，昨晚，她跳楼自杀。——鹿城广场是温州最高房价水平的代表，2010年巅峰时二手房报价已经接近10万一平…http://t.cn/zjiiysG,True,94,1,微博 weibo.com,3,1355051722,274,True,True,m,13429.0,107446.0,吉林 长春,1278052513.0,768.0,0.0,,,1
93,,【我们结婚吧[心]】通过长达十天两会的召开.新的婚姻法中规定 男女双方只要年满18周岁就可以结婚.并不是之前女方满20周男方满22周.如今结婚证是国家级证书.高考时还可加3学分.现在在大学期间结婚.学费还可减半;跨民族结婚 生一个孩子奖励一万.想早婚的童鞋可以考虑起来了。via：乐婚礼,False,98,1,iPhone客户端,14,1352962752,417,False,True,m,6972.0,114206.0,广东 佛山,1328974749.0,2144.0,220.0,,,1
94,,【无奈】中国在世界排行榜上：1.清廉指数第79位；2.卫生医疗公平倒数第四；3.大学学费成本最高；4.城乡收入差距第一；5.税负第二；6.矿难死亡人数占全球80％；7.行政成本最高；8.收费公路14万公里10万在中国，占70%；9.有8亿人口游离于社保之外。转！,False,69,1,微博 weibo.com,3,1358308312,367,False,True,m,26845.0,28414.0,上海 浦东新区,1297645743.0,2230.0,-1.0,,,1
95,,印度一妇女一次产下11胞胎，创世界记录，一支足球队就此诞生！我和我的小伙伴们都惊呆了[衰]这才是天使[哈哈]妈妈真的好伟大[威武]@电视剧今夜天使降临 @田甜_小点心 @马苏 @马苏斑马乐园 @杨阳导演 @斑马-潇儿 @Su丶TiAom灬然 @葡萄苏达饼唯爱马苏 @老斑马一只 @华哥_马家小院 @雪冰点,False,65,1,OPPO智能手机,2,1375972243,142,False,True,f,1782.0,471.0,山东 青岛,1340373662.0,115.0,220.0,,,1
96,,"@李和平律师 【特大新闻】：原温州瓯2010年9月29日原温州瓯海区委书记谢再兴杀害情妇 已被执行死刑 ,2013年4月被执行死刑三年后谢再兴又被人发现复活。那么，当年初执行死刑的是一个替身了。中国啊，中国啊！您也真的是太特色了！太可怕了！http://t.cn/zTaK038",True,38,1,360安全浏览器,1,1366810946,231,True,True,m,7662.0,43672.0,广东 深圳,1294623179.0,1302.0,0.0,,,1
97,,听说银幕车神保罗沃克没死 已经抢救过来了 昨天说死是因为当时当地人看到爆炸很厉害才说不会活过来 还有媒体没有确认之下直接说明他死了 。但他今早发表声明说自己还活着 还让影迷们别太早为他办葬礼之类的话.  活着就好了. 反正活过来了 这是奇迹，他的使命还没有结束，死神不收他，哈哈,False,40,1,Weico.Android,8,1385990608,94,False,False,m,545.0,359.0,黑龙江 黑河,1303995836.0,738.0,220.0,,,1
98,,那男的是叫文章吧，道歉还拷贝!?娱乐之事一般不置评，这回真他妈看不过去，拉出去毙了!马姑娘挺住，这牲口作死都不一定托生!明智放手!那个姚姐您还擦亮眼吧，这种无德、无底线的生理动物还是算了吧！😠@姚笛 @马伊琍,False,544,1,中国移动-三星GalaxyNote3,605,1396255807,486,True,True,f,629.0,5252.0,北京 朝阳区,1297651113.0,712.0,0.0,,,1
99,,【太活跃的鱼千万别买】去菜场买鱼，结果看到惊人一幕，摊贩往大水盆内加入一种白色粉未，迅速用手搅拌，一会功夫白色粉未就溶解了，将半死不活的鱼虾倒入其中，没想到，鱼虾一会儿就活蹦乱跳开，仿佛这些鱼都是才从河中捕回来的。这是一种能够致癌的催化剂，俗称鱼浮灵。转起让身边的人知道吧~（转）,False,33,1,企业微商宝,0,1347447620,211,True,True,m,1268.0,166429.0,江苏,1321520970.0,239.0,7.0,,,1
100,,@清風攬月 洛阳市委书记侄子砍死人判三缓三，老人北京上访被抓，在北京黑监狱20年受尽虐待。20年当中家人不知道其在哪，老子侄子在郑州沿街乞讨四处寻找老人，警察二十四小时监管老人上下三代，政府部门官官相护搞得老人家破人亡，老人被逼上绝境唯有通过这种方式申冤（牡丹公园门口）。,False,47,1,微博 weibo.com,0,1363950281,215,False,True,m,16198.0,5067.0,新疆 乌鲁木齐,1291779399.0,1960.0,220.0,,,1
101,,【抗美援朝中真的赢了？】据传板门店谈判前彭德怀要求在铁原挡住美军两周，结果只挡了2天，63军3万多人打剩1400人。对上甘岭， 美军表面佯攻，实则运用优势火炮诱敌集中歼灭， 结果美军伤亡400多，志愿军遗尸37000多。 消息传至美国，引发反战浪潮，称赴朝美军屠夫，直接促成停战谈判！图为美埋中尸体,False,75,1,微博 weibo.com,4,1369584429,168,True,True,m,3699.0,9722.0,甘肃 定西,1344429352.0,2003.0,0.0,,,1
102,,【恶搞：三星赔了苹果10亿美元，全都是硬币！】今天上午，30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部。随后，蒂姆·库克收到来自三星CEO的电话，电话中解释道，这就是将要支付给美国苹果公司的10亿美元的罚款，慢慢运吧，希望这周内可以运完所有的罚款，大概200亿个硬币..,False,196,1,电脑报官网,0,1346236983,588,True,True,m,28723.0,979069.0,重庆 渝中区,1253847769.0,1092.0,3.0,,,1
103,,[蜡烛]尼古拉斯·凯奇（Nicolas Cage，1964年1月7日－2013年1月17日）2013年1月17日(北美时间)因滑雪意外丧生。新闻链接： http://t.cn/zjDmviG,True,26,1,百度分享,0,1358442953,100,True,True,f,1338.0,21744.0,湖南 长沙,1278384011.0,6.0,5.0,,,1
104,,延安城管控股集团董事会秘书郑媛媛被肉，这就叫：恶人反被恶人操，能人背后有人弄。,False,354,6,iPhone客户端,153,1370606265,391,False,True,m,1898.0,257939.0,北京,1263700371.0,262.0,-1.0,,,1
105,,果然把最后一句删了……,False,75,1,Android客户端,7,1363526646,268,True,True,m,2255.0,107816.0,北京 东城区,1253860360.0,1257.0,0.0,,,1
106,,美国杜克大学因抄袭开除多名中国留学生，结果这些舞弊学生竟然示威静坐，散发传单说自己是花钱教育的而不是来被惩罚的，他们此举引起了校园社区的巨大反感。除了律师为赚取佣金答应帮忙以外，舆论导向对中国颇为不利。学校数年来第一次调用了数名警察在学生活动中心进行巡逻以防不测。by@美國雨婷,False,68,1,FaWave,0,1344785426,218,False,True,m,16718.0,55982.0,北京,1302314056.0,1024.0,-1.0,,,1
